ts_ns,tau_s,btc_microprice,btc_bid,btc_ask,yes_bid,yes_ask,yes_mid,floor_strike,window_ticker
1778122408331648300,391.7,81078.69,81078.69,81078.70,0.9460,0.9500,0.9480,80976.91,KXBTC15M-26MAY062300-00
1778122409344826900,390.7,81078.69,81078.69,81078.70,0.9460,0.9500,0.9480,80976.91,KXBTC15M-26MAY062300-00
1778122410359580100,389.6,81071.96,81071.95,81071.96,0.9460,0.9500,0.9480,80976.91,KXBTC15M-26MAY062300-00
1778122411370573400,388.6,81071.69,81071.49,81071.75,0.9460,0.9500,0.9480,80976.91,KXBTC15M-26MAY062300-00
1778122412385431800,387.6,81066.42,81066.42,81066.43,0.9460,0.9500,0.9480,80976.91,KXBTC15M-26MAY062300-00
1778122413399672800,386.6,81065.02,81065.01,81065.02,0.9460,0.9500,0.9480,80976.91,KXBTC15M-26MAY062300-00
1778122414411525300,385.6,81069.08,81069.07,81069.08,0.9460,0.9500,0.9480,80976.91,KXBTC15M-26MAY062300-00
1778122415411717400,384.6,81070.68,81070.67,81070.68,0.9460,0.9500,0.9480,80976.91,KXBTC15M-26MAY062300-00
1778122416425851300,383.6,81070.02,81070.01,81070.02,0.9460,0.9500,0.9480,80976.91,KXBTC15M-26MAY062300-00
1778122417439345100,382.6,81070.02,81070.01,81070.02,0.9370,0.9440,0.9405,80976.91,KXBTC15M-26MAY062300-00
1778122418455111500,381.5,81084.84,81084.83,81084.84,0.9370,0.9440,0.9405,80976.91,KXBTC15M-26MAY062300-00
1778122419468350300,380.5,81090.98,81090.97,81090.98,0.9370,0.9440,0.9405,80976.91,KXBTC15M-26MAY062300-00
1778122420480089400,379.5,81094.00,81094.00,81094.01,0.9370,0.9440,0.9405,80976.91,KXBTC15M-26MAY062300-00
1778122421495468700,378.5,81094.01,81094.00,81094.01,0.9370,0.9440,0.9405,80976.91,KXBTC15M-26MAY062300-00
1778122422510048000,377.5,81094.00,81094.00,81094.01,0.9370,0.9440,0.9405,80976.91,KXBTC15M-26MAY062300-00
1778122423523496000,376.5,81098.48,81098.47,81098.48,0.9370,0.9440,0.9405,80976.91,KXBTC15M-26MAY062300-00
1778122424533543800,375.5,81102.11,81102.00,81103.26,0.9370,0.9440,0.9405,80976.91,KXBTC15M-26MAY062300-00
1778122425548976400,374.5,81103.25,81103.25,81103.26,0.9370,0.9440,0.9405,80976.91,KXBTC15M-26MAY062300-00
1778122426561714200,373.4,81104.25,81104.25,81104.26,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122427574685000,372.4,81104.25,81104.25,81104.26,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122428588673200,371.4,81104.26,81104.25,81104.26,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122429593210700,370.4,81104.26,81104.25,81104.26,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122430606503100,369.4,81104.26,81104.25,81104.26,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122431616368300,368.4,81105.24,81105.24,81105.25,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122432627904200,367.4,81105.24,81105.24,81105.25,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122433636930600,366.4,81105.24,81105.24,81105.25,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122434640136600,365.4,81105.24,81105.24,81105.25,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122435651687500,364.3,81105.24,81105.24,81105.25,0.9630,0.9700,0.9665,80976.91,KXBTC15M-26MAY062300-00
1778122436662852600,363.3,81105.24,81105.24,81105.25,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122437678417200,362.3,81105.24,81105.24,81105.25,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122438680026300,361.3,81087.91,81087.91,81087.92,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122439695123300,360.3,81087.91,81087.91,81087.92,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122440707195400,359.3,81087.91,81087.91,81087.92,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122441720570000,358.3,81087.91,81087.91,81087.92,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122442730390000,357.3,81087.91,81087.91,81087.92,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122443742068500,356.3,81087.91,81087.91,81087.92,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122444756224300,355.2,81087.91,81087.91,81087.92,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122445768731400,354.2,81087.91,81087.91,81087.92,0.9720,0.9760,0.9740,80976.91,KXBTC15M-26MAY062300-00
1778122446781932000,353.2,81087.91,81087.91,81087.92,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122447794622600,352.2,81087.91,81087.91,81087.92,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122448803082200,351.2,81087.91,81087.91,81087.92,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122449815916500,350.2,81087.91,81087.91,81087.92,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122450830232300,349.2,81087.91,81087.91,81087.92,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122451842655400,348.2,81087.91,81087.91,81087.92,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122452853511600,347.1,81097.12,81097.11,81097.12,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122453855979500,346.1,81097.12,81097.11,81097.12,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122454857010500,345.1,81100.96,81100.95,81100.96,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122455869377800,344.1,81100.96,81100.95,81100.96,0.9640,0.9730,0.9685,80976.91,KXBTC15M-26MAY062300-00
1778122456885102000,343.1,81100.96,81100.95,81100.96,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122457900237600,342.1,81100.96,81100.96,81100.97,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122458912931100,341.1,81100.96,81100.96,81100.97,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122459925620100,340.1,81100.96,81100.96,81100.97,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122460940196400,339.1,81100.97,81100.96,81100.97,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122461953533000,338.0,81101.25,81101.24,81101.25,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122462968518100,337.0,81101.24,81101.24,81101.25,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122463984053500,336.0,81101.24,81101.24,81101.25,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122464992341700,335.0,81101.24,81101.24,81101.25,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122465992818200,334.0,81101.26,81101.25,81101.26,0.9750,0.9770,0.9760,80976.91,KXBTC15M-26MAY062300-00
1778122466994640600,333.0,81101.26,81101.25,81101.26,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122467995985300,332.0,81101.25,81101.25,81101.26,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122469008927200,331.0,81101.25,81101.25,81101.26,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122470022154800,330.0,81101.25,81101.25,81101.26,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122471031351800,329.0,81101.25,81101.25,81101.26,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122472032057300,328.0,81101.25,81101.25,81101.26,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122473046700700,327.0,81100.04,81100.03,81100.04,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122474050015500,325.9,81100.03,81100.03,81100.04,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122475061863600,324.9,81100.03,81100.03,81100.04,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122476062036400,323.9,81100.04,81100.03,81100.04,0.9750,0.9790,0.9770,80976.91,KXBTC15M-26MAY062300-00
1778122477069730300,322.9,81078.70,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122478082096600,321.9,81078.70,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122479095751200,320.9,81078.70,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122480111270700,319.9,81078.70,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122481118127300,318.9,81078.70,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122482131872200,317.9,81078.70,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122483144546600,316.9,81078.71,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122484158848300,315.8,81078.71,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122485160327300,314.8,81078.71,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122486172880100,313.8,81078.71,81078.70,81078.71,0.9750,0.9840,0.9795,80976.91,KXBTC15M-26MAY062300-00
1778122487185664100,312.8,81078.70,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122488187780700,311.8,81078.70,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122489200272300,310.8,81078.70,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122490214944700,309.8,81078.70,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122491229379500,308.8,81078.70,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122492239869200,307.8,81078.70,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122493240459900,306.8,81078.71,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122494243564100,305.8,81078.71,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122495247643700,304.8,81078.71,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122496262324800,303.7,81078.71,81078.70,81078.71,0.9650,0.9740,0.9695,80976.91,KXBTC15M-26MAY062300-00
1778122497266417700,302.7,81078.71,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122498279541200,301.7,81078.71,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122499287650200,300.7,81078.71,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122500299996400,299.7,81078.71,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122501311355100,298.7,81078.70,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122502320756300,297.7,81078.70,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122503322490500,296.7,81078.71,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122504326004600,295.7,81078.70,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122505329331100,294.7,81078.70,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122506332181600,293.7,81078.71,81078.70,81078.71,0.9680,0.9750,0.9715,80976.91,KXBTC15M-26MAY062300-00
1778122507346125300,292.7,81078.70,81078.70,81078.71,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122508361268200,291.6,81078.70,81078.70,81078.71,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122509370397800,290.6,81079.48,81079.48,81079.49,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122510383776900,289.6,81079.49,81079.48,81079.49,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122511396701200,288.6,81079.48,81079.48,81079.49,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122512410497900,287.6,81079.48,81079.48,81079.49,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122513424710100,286.6,81079.48,81079.48,81079.49,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122514439146200,285.6,81079.48,81079.48,81079.49,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122515452335700,284.5,81079.48,81079.48,81079.49,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122516454768600,283.5,81079.48,81079.48,81079.49,0.9650,0.9730,0.9690,80976.91,KXBTC15M-26MAY062300-00
1778122517465937400,282.5,81079.48,81079.48,81079.49,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122518480016300,281.5,81079.49,81079.48,81079.49,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122519491567600,280.5,81085.50,81085.49,81085.50,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122520492490800,279.5,81085.50,81085.49,81085.50,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122521503293100,278.5,81088.00,81087.99,81088.00,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122522515011400,277.5,81072.56,81072.56,81072.57,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122523529844000,276.5,81072.57,81072.56,81072.57,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122524530806700,275.5,81072.57,81072.56,81072.57,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122525545810000,274.5,81072.57,81072.56,81072.57,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122526557593300,273.4,81072.57,81072.56,81072.57,0.9720,0.9790,0.9755,80976.91,KXBTC15M-26MAY062300-00
1778122527573257200,272.4,81072.57,81072.56,81072.57,0.9720,0.9810,0.9765,80976.91,KXBTC15M-26MAY062300-00
1778122528586810700,271.4,81072.57,81072.56,81072.57,0.9720,0.9810,0.9765,80976.91,KXBTC15M-26MAY062300-00
1778122529600446800,270.4,81072.57,81072.56,81072.57,0.9720,0.9810,0.9765,80976.91,KXBTC15M-26MAY062300-00
1778122530614040100,269.4,81072.57,81072.56,81072.57,0.9720,0.9810,0.9765,80976.91,KXBTC15M-26MAY062300-00
1778122531627039500,268.4,81072.57,81072.56,81072.57,0.9720,0.9810,0.9765,80976.91,KXBTC15M-26MAY062300-00
1778122532636814400,267.4,81072.57,81072.56,81072.57,0.9720,0.9810,0.9765,80976.91,KXBTC15M-26MAY062300-00
1778122533651839400,266.3,81072.57,81072.56,81072.57,0.9720,0.9810,0.9765,80976.91,KXBTC15M-26MAY062300-00
1778122534662028200,265.3,81072.57,81072.56,81072.57,0.9720,0.9810,0.9765,80976.91,KXBTC15M-26MAY062300-00
1778122535676394100,264.3,81072.58,81072.57,81072.58,0.9720,0.9810,0.9765,80976.91,KXBTC15M-26MAY062300-00
1778122536677001400,263.3,81072.58,81072.57,81072.58,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122537688167800,262.3,81072.58,81072.57,81072.58,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122538702637400,261.3,81072.58,81072.57,81072.58,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122539717883700,260.3,81072.58,81072.57,81072.58,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122540732573100,259.3,81072.58,81072.57,81072.58,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122541738777800,258.3,81074.39,81074.38,81074.39,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122542739117000,257.3,81074.53,81074.51,81074.54,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122543740285300,256.3,81074.60,81074.59,81074.60,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122544740759200,255.3,81074.60,81074.59,81074.60,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122545751332900,254.2,81074.60,81074.59,81074.60,0.9730,0.9830,0.9780,80976.91,KXBTC15M-26MAY062300-00
1778122546765709100,253.2,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122547777435100,252.2,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122548789445600,251.2,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122549803993400,250.2,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122550814558600,249.2,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122551827507700,248.2,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122552837812700,247.2,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122553851467600,246.1,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122554864472900,245.1,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122555875696200,244.1,81074.60,81074.59,81074.60,0.9730,0.9820,0.9775,80976.91,KXBTC15M-26MAY062300-00
1778122556890890000,243.1,81074.60,81074.59,81074.60,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122557897545600,242.1,81074.60,81074.59,81074.60,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122558911401700,241.1,81074.60,81074.59,81074.60,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122559923501900,240.1,81069.51,81069.51,81069.52,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122560933528000,239.1,81069.51,81069.51,81069.52,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122561934510300,238.1,81069.52,81069.51,81069.52,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122562947068700,237.1,81069.52,81069.51,81069.52,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122563960507300,236.0,81069.52,81069.51,81069.52,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122564973345300,235.0,81069.52,81069.51,81069.52,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122565984343500,234.0,81069.52,81069.51,81069.52,0.9840,0.9870,0.9855,80976.91,KXBTC15M-26MAY062300-00
1778122566991309600,233.0,81069.52,81069.51,81069.52,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122567999266500,232.0,81069.66,81069.65,81069.66,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122569012988600,231.0,81069.62,81069.61,81069.62,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122570021421100,230.0,81069.62,81069.61,81069.62,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122571035602700,229.0,81069.62,81069.61,81069.62,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122572050027900,227.9,81069.62,81069.61,81069.62,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122573060988500,226.9,81069.62,81069.61,81069.62,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122574071617200,225.9,81069.62,81069.61,81069.62,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122575086209000,224.9,81069.62,81069.61,81069.62,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122576100904400,223.9,81069.62,81069.61,81069.62,0.9790,0.9830,0.9810,80976.91,KXBTC15M-26MAY062300-00
1778122577115281100,222.9,81078.00,81077.99,81078.00,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122578127643600,221.9,81078.00,81077.99,81078.00,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122579130041500,220.9,81078.70,81078.69,81078.70,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122580140912000,219.9,81080.99,81080.98,81080.99,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122581152721800,218.8,81080.99,81080.98,81080.99,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122582164010700,217.8,81080.99,81080.98,81080.99,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122583179257500,216.8,81080.99,81080.98,81080.99,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122584190025400,215.8,81082.00,81081.99,81082.00,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122585201725700,214.8,81100.19,81100.18,81100.19,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122586216281500,213.8,81100.19,81100.18,81100.19,0.9830,0.9840,0.9835,80976.91,KXBTC15M-26MAY062300-00
1778122587219856800,212.8,81100.19,81100.18,81100.19,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122588229688700,211.8,81100.19,81100.18,81100.19,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122589239023900,210.8,81102.00,81101.99,81102.00,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122590240340200,209.8,81102.01,81102.00,81102.01,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122591240820800,208.8,81104.00,81103.99,81104.00,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122592243295000,207.8,81104.99,81104.98,81104.99,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122593253532700,206.7,81107.38,81107.37,81107.38,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122594264185800,205.7,81107.38,81107.37,81107.38,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122595267349700,204.7,81107.38,81107.37,81107.38,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122596274080000,203.7,81106.12,81106.11,81106.12,0.9910,0.9920,0.9915,80976.91,KXBTC15M-26MAY062300-00
1778122597274747200,202.7,81106.12,81106.11,81106.12,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122598285955700,201.7,81106.12,81106.11,81106.12,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122599300391800,200.7,81108.86,81108.85,81108.86,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122600312691700,199.7,81109.40,81109.39,81109.40,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122601316750700,198.7,81115.54,81115.53,81115.54,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122602318202200,197.7,81117.01,81117.00,81117.01,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122603319662300,196.7,81120.64,81120.63,81120.64,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122604322370200,195.7,81120.77,81120.77,81120.78,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122605327346100,194.7,81122.98,81122.98,81122.99,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122606337191100,193.7,81122.99,81122.98,81122.99,0.9930,0.9970,0.9950,80976.91,KXBTC15M-26MAY062300-00
1778122607341101100,192.7,81122.99,81122.98,81122.99,0.9950,0.9960,0.9955,80976.91,KXBTC15M-26MAY062300-00
1778122608346449800,191.7,81125.83,81125.82,81125.83,0.9950,0.9960,0.9955,80976.91,KXBTC15M-26MAY062300-00
1778122609361224000,190.6,81135.41,81135.39,81137.02,0.9950,0.9960,0.9955,80976.91,KXBTC15M-26MAY062300-00
1778122610376693400,189.6,81127.87,81127.87,81127.88,0.9950,0.9960,0.9955,80976.91,KXBTC15M-26MAY062300-00
1778122611377818100,188.6,81127.87,81127.87,81127.88,0.9950,0.9960,0.9955,80976.91,KXBTC15M-26MAY062300-00
1778122612391284600,187.6,81127.87,81127.87,81127.88,0.9950,0.9960,0.9955,80976.91,KXBTC15M-26MAY062300-00
1778122613392874000,186.6,81127.87,81127.87,81127.88,0.9950,0.9960,0.9955,80976.91,KXBTC15M-26MAY062300-00
