ts_ns,tau_s,btc_microprice,btc_bid,btc_ask,cb_microprice,bn_microprice,yes_bid,yes_ask,yes_mid,floor_strike,window_ticker
1778132256072853500,443.9,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132256181475600,443.8,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132256290029600,443.7,81053.02,81053.01,81053.02,81053.02,81053.02,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132256400058600,443.6,81053.02,81053.01,81053.02,81053.02,81053.02,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132256508976200,443.5,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132256617085100,443.4,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132256719675000,443.3,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132256821826600,443.2,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132256927137500,443.1,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132257039863500,443.0,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132257149489300,442.9,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132257257550200,442.7,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132257364583700,442.6,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132257466769200,442.5,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132257568648400,442.4,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132257677198900,442.3,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132257786986300,442.2,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132257896867500,442.1,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258006716100,442.0,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258115843500,441.9,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258225177400,441.8,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258332120500,441.7,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258433872700,441.6,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258535461100,441.5,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258646004700,441.4,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258754760400,441.2,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258861348500,441.1,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132258971388800,441.0,81053.01,81053.01,81053.02,81053.01,81053.01,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132259080354500,440.9,81051.79,81051.79,81051.80,81051.79,81051.79,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132259188097900,440.8,81051.79,81051.79,81051.80,81051.79,81051.79,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132259297873500,440.7,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132259407235600,440.6,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132259515948000,440.5,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132259623994500,440.4,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132259732179000,440.3,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132259841289600,440.2,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132259950155200,440.0,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132260059323700,439.9,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132260167069300,439.8,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132260277196700,439.7,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132260385736000,439.6,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132260492466700,439.5,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132260605836800,439.4,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132260708149300,439.3,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132260823019500,439.2,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132260933048000,439.1,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132261042273200,439.0,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132261152538100,438.8,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132261258024600,438.7,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132261367396900,438.6,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132261480473200,438.5,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132261589317300,438.4,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132261698909800,438.3,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132261807612300,438.2,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132261915852900,438.1,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132262024798100,438.0,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132262132631900,437.9,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132262240892000,437.8,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132262349630100,437.7,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132262458410200,437.5,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132262559595000,437.4,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132262662114100,437.3,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132262770387700,437.2,81051.78,81051.78,81051.79,81051.78,81051.78,0.1700,0.1800,0.1750,81105.82,KXBTC15M-26MAY070145-45
1778132262875951700,437.1,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132262990080300,437.0,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132263099466000,436.9,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132263208842400,436.8,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132263316993100,436.7,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132263425722600,436.6,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132263525790300,436.5,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132263628970700,436.4,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132263735566200,436.3,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132263846710500,436.2,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132263955119400,436.0,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132264063648200,435.9,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132264171234300,435.8,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132264280154600,435.7,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132264391321900,435.6,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132264492310400,435.5,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132264593471900,435.4,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132264704931000,435.3,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132264812832200,435.2,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132264925364300,435.1,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132265033433100,435.0,81051.78,81051.78,81051.79,81051.78,81051.78,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132265143742200,434.9,81048.00,81048.00,81048.01,81048.00,81048.00,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132265246288300,434.8,81048.00,81048.00,81048.01,81048.00,81048.00,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132265347798000,434.7,81048.00,81048.00,81048.01,81048.00,81048.00,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132265459076200,434.5,81044.93,81044.93,81044.94,81044.93,81044.93,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132265562971600,434.4,81044.93,81044.93,81044.94,81044.93,81044.93,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132265675617100,434.3,81044.93,81044.93,81044.94,81044.93,81044.93,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132265787053400,434.2,81044.93,81044.93,81044.94,81044.93,81044.93,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132265895752600,434.1,81044.93,81044.93,81044.94,81044.93,81044.93,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132266005817000,434.0,81044.93,81044.93,81044.94,81044.93,81044.93,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132266114778500,433.9,81044.93,81044.93,81044.94,81044.93,81044.93,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
1778132266223413800,433.8,81044.93,81044.93,81044.94,81044.93,81044.93,0.1600,0.1700,0.1650,81105.82,KXBTC15M-26MAY070145-45
